,,"Permisos Vigentes de Generación, Importación y Exportación de Energía Eléctrica",,,,,,,,,,,,,,,
,,Comisión Reguladora de Energía / Unidad de Electricidad,,,,,,,,,,,,,,,
,,Actualización: 31 de agosto de 2024,,,,,,,,,,,,,,,
Num,Permisionario,Modalidad,Fecha de Otorgamiento,Número de Permiso,Capacidad Autorizada (MW),Generación Estimada (GWh/Año),Inversion Estimada (Millones de Dólares),Fecha de Entrada en Operación,Energético Primario,Actividad Economica,Tecnología,Estado Actual,Entidad Federativa,Dirección,Empresa Líder,País de Origen,Subasta
622,"CFE - Generación III, Central Santa Rosalía",GEN.,31/12/2015,E/1580/GEN/2015,0.97,2.04,$1.46,28/04/2012,Sol,Generador,Fotovoltaica,En operación,Baja California Sur,"Carretera Transpeninsular No. 1 Santa Rosalía - San Ignacio Kilómetro 32, Coordenadas (27° 24.456’ N, 112° 31.594’ O), C. P. 23920, Mulegé, Baja California Sur",Comisión Federal de Electricidad,México,
623,"CFE - Generación II, Central Los Azufres",GEN.,31/12/2015,E/1581/GEN/2015,252.36,1890,$302.83,14/09/1982,Calor Geotérmico,Generador,Geotérmica,En operación,Michoacán,"Jeráhuaro de Juárez – CG Los Azufres Kilómetro 14.5, Coordenadas (19° 47.629’ N, 100° 39.620’ O), Ciudad Hidalgo, Michoacán",Comisión Federal de Electricidad,México,Subasta 2 / Adquisición
624,"CFE - Generación VI, Central Humeros",GEN.,31/12/2015,E/1582/GEN/2015,108,851.47,$114.86,30/05/1991,Calor Geotérmico,Generador,Geotérmica,En operación,Puebla,"Carretera Perote – CG Humeros Kilómetro 26, Coordenadas (19° 38.767’ N, 97° 26.263’ O), Chignautla, Puebla",Comisión Federal de Electricidad,México,
625,"CFE - Generación II, Central Bartolinas",GEN.,31/12/2015,E/1583/GEN/2015,0.75,2.3,$1.13,20/12/1940,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Carretera Tacámbaro – Chupio Kilómetro 8, Coordenadas (19° 11.432’ N, 101° 26.378’ O), Tacámbaro, Michoacán",Comisión Federal de Electricidad,México,
626,"CFE - Generación VI, Central Bombaná",GEN.,31/12/2015,E/1584/GEN/2015,5.24,25,$7.86,27/03/1951,Agua,Generador,Hidroeléctrica,En operación,Chiapas,"Carretera Soyaló – Presa Chicoasén Kilómetro 23, Coordenadas (16° 57.417’ N, 93° 01.533’ O), Soyaló, Chiapas",Comisión Federal de Electricidad,México,
627,"CFE - Generación II, Central Botello",GEN.,31/12/2015,E/1585/GEN/2015,18,82,$27.00,01/01/1910,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Carretera Panindicuaro – Botello Kilómetro 3, Coordenadas (19° 58.763’ N, 101° 44.157’ O), Panindicuaro, Michoacán",Comisión Federal de Electricidad,México,
628,"CFE - Generación VI, Central Camilo Arriaga",GEN.,31/12/2015,E/1586/GEN/2015,18,84.5,$27.00,26/07/1966,Agua,Generador,Hidroeléctrica,En operación,San Luis Potosí,"Carretera El Meco – El Salto Kilómetro 6, Coordenadas
(22° 35.293’ N, 99° 22.877’ O), El Naranjo, San Luis Potosí.",Comisión Federal de Electricidad,México,
629,"CFE - Generación VI, Central Chilapan",GEN.,31/12/2015,E/1587/GEN/2015,26,118,$39.00,01/09/1960,Agua,Generador,Hidroeléctrica,En operación,Veracruz,"Carretera San Andrés Tuxtla – Catemaco Kilómetro 9, Coordenadas (18° 25.171’ N, 95° 09.228’ O), San Andrés Tuxtla, Veracruz",Comisión Federal de Electricidad,México,
630,"CFE - Generación II, Central Platanal",GEN.,31/12/2015,E/1588/GEN/2015,12.6,44.31,$18.90,10/11/1903,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Av. Constitución S/N, Colonia Centro, Coordenadas (19° 55.421’ N, 102° 15.211’ O), C. P. 59900, Jacona, Michoacán",Comisión Federal de Electricidad,México,
631,"CFE - Generación VI, Central Electroquímica",GEN.,31/12/2015,E/1589/GEN/2015,1.44,8.4,$2.16,25/10/1952,Agua,Generador,Hidroeléctrica,En operación,San Luis Potosí,"Carretera Cd. Valles - Poblado El Platanito Kilómetro 25, Coordenadas (22° 05.989’ N, 99° 09.142’ O), Ciudad Valles, San Luis Potosí",Comisión Federal de Electricidad,México,
632,"CFE - Generación VI, Central Encanto",GEN.,31/12/2015,E/1590/GEN/2015,17,79,$15.00,19/10/1951,Agua,Generador,Hidroeléctrica,En operación,Veracruz,"Carretera Tlapacoyan – Martínez de la Torre Kilómetro 8.5, Coordenadas (19° 58.671’ N, 97° 10.599’ O), Tlapacoyan, Veracruz",Comisión Federal de Electricidad,México,
633,"CFE - Generación II, Central Itzicuaro",GEN.,31/12/2015,E/1591/GEN/2015,0.62,3.87,$0.94,01/01/1929,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Carretera los Reyes – Charapan Kilómetro 6, Coordenadas (19° 34.807’ N, 102° 25.807’ O), Peribán de Ramos, Michoacán",Comisión Federal de Electricidad,México,
634,"CFE - Generación VI, Central Ixtaczoquitlán",GEN.,31/12/2015,E/1592/GEN/2015,1.6,11,$2.40,10/09/2005,Agua,Generador,Hidroeléctrica,En operación,Veracruz,"Calle 9 Sur, Prolongación 600 Metros, Coordenadas (18° 50.666’ N, 97° 03.669’ O), Ixtaczoquitlán, Veracruz",Comisión Federal de Electricidad,México,
635,"CFE - Generación VI, Central José Cecilio del Valle",GEN.,31/12/2015,E/1593/GEN/2015,21,93.2,$31.50,26/04/1967,Agua,Generador,Hidroeléctrica,En operación,Chiapas,"Carretera Tapachula – CH José Cecilio del Valle kilómetro 14, Coordenadas (15° 01.437’ N, 92° 13.603’ O), Tapachula, Chiapas",Comisión Federal de Electricidad,México,
636,"CFE - Generación II,Central Jumatán",GEN.,31/12/2015,E/1594/GEN/2015,2.18,9.2,$3.27,17/07/1941,Agua,Generador,Hidroeléctrica,En operación,Nayarit,"Ejido de Jumatán Municipio de Tepic, a 20 Kilómetros al Noroeste de la Ciudad de Tepic, Nayarit, Coordenadas (21° 38.976’ N, 105° 01.929’ O), C. P. 66516, Tepic, Nayarit",Comisión Federal de Electricidad,México,
637,"CFE - Generación II, Central Luis M. Rojas",GEN.,31/12/2015,E/1595/GEN/2015,5.32,10,$7.98,01/01/1963,Agua,Generador,Hidroeléctrica,En operación,Jalisco,"Carretera Periférico Oriente - CH Luis M. Rojas Kilómetro 16, Coordenadas (20° 42.281’ N, 103° 15.885’ O), Tonalá, Jalisco",Comisión Federal de Electricidad,México,
638,"CFE - Generación VI, Central Micos",GEN.,31/12/2015,E/1596/GEN/2015,0.69,2.7,$1.03,14/05/1945,Agua,Generador,Hidroeléctrica,En operación,San Luis Potosí,"Carretera Cd. Valles - Ejido Micos Kilómetro 26, Coordenadas (22° 06.196’ N, 99° 09.416’ O), Ciudad Valles, San Luis Potosí",Comisión Federal de Electricidad,México,
639,"CFE - Generación VI, Central Las Minas",GEN.,31/12/2015,E/1597/GEN/2015,15,80,$22.50,08/03/1951,Agua,Generador,Hidroeléctrica,En operación,Veracruz,"Calle Prolongación México Kilómetro 0.5, Coordenadas (19° 41.122’ N, 97° 09.271’ O), Las Minas, Veracruz",Comisión Federal de Electricidad,México,
640,"CFE - Generación II, Central Puente Grande",GEN.,31/12/2015,E/1598/GEN/2015,9,24,$13.50,01/01/1945,Agua,Generador,Hidroeléctrica,En operación,Jalisco,"Calle Prolongación 5 de Mayo Kilómetro 1.8, Coordenadas (20° 34.183’ N, 103° 08.817’ O), Tonalá, Jalisco",Comisión Federal de Electricidad,México,
641,"CFE - Generación II, Central San Pedro Poruas",GEN.,31/12/2015,E/1599/GEN/2015,2.56,6.09,$3.84,01/01/1928,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Carretera Villa Madero - CH San Pedro Poruas Kilómetro 9, Coordenadas (19° 24.842’ N, 101° 14.923’ O), Villa Madero, Michoacán",Comisión Federal de Electricidad,México,
642,"CFE - Generación VI, Central Schpoina",GEN.,31/12/2015,E/1600/GEN/2015,2.24,9.7,$3.36,01/02/1953,Agua,Generador,Hidroeléctrica,En operación,Chiapas,"Carretera Amatenango del Valle - San Francisco Pujiltic kilómetro 33, Coordenadas (16° 18.840’ N, 92° 25.673’ O), Población Soyatitán, Venustiano Carranza, Chiapas",Comisión Federal de Electricidad,México,
643,"CFE - Generación VI, Central Tamazulapan",GEN.,31/12/2015,E/1601/GEN/2015,2.48,7.2,$3.72,20/12/1962,Agua,Generador,Hidroeléctrica,En operación,Oaxaca,"Carretera Cristóbal Colón, Huajuapan de León - Tazazulapan del Progreso Kilómetro 32.2, Coordenadas (17° 41.567’ N, 97° 37.181’ O), Tamazulapan del Progreso, Oaxaca",Comisión Federal de Electricidad,México,
644,"CFE - Generación VI, Central Texolo",GEN.,31/12/2015,E/1602/GEN/2015,1.6,8,$2.40,01/11/1951,Agua,Generador,Hidroeléctrica,En operación,Veracruz,"Carretera Xico - CH Texolo Kilómetro 3, Coordenadas (19° 24.141’ N, 96° 59.518’ O), Población Texolo, Xico, Veracruz",Comisión Federal de Electricidad,México,
645,"CFE - Generación II, Central Tirio",GEN.,31/12/2015,E/1603/GEN/2015,1.1,2.9,$1.65,01/01/1905,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Carretera Santiago Undameo - CH Tirio Kilómetro 10, Coordenadas (19° 31.809’ N, 101° 15.186’ O), C. P. 58346, Tiripetio, Michoacán",Comisión Federal de Electricidad,México,
646,"CFE - Generación II, Central Zumpimito",GEN.,31/12/2015,E/1604/GEN/2015,8.4,47.5,$12.60,12/11/1949,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Calle Olimpia Kilómetro 2, Coordenadas (19° 21.424’ N, 102° 04.237’ O), C. P. 60190, Población Zumpimito, Uruapan, Michoacán",Comisión Federal de Electricidad,México,
647,"CFE - Generación I, Central Carlos Ramírez Ulloa",GEN.,31/12/2015,E/1605/GEN/2015,630,747.25,$900.00,16/12/1986,Agua,Generador,Hidroeléctrica,En operación,Guerrero,"Carretera Apaxtla - Presa El Caracol (CH Carlos Ramírez Ulloa) Kilómetro 36, Coordenadas (17° 56.906’ N, 99° 59.729’ O), Apaxtla, Guerrero",Comisión Federal de Electricidad,México,
648,"CFE - Generación I, Central Ing. Fernando Hiriart Balderrama",GEN.,31/12/2015,E/1606/GEN/2015,292,1300,$438.00,27/12/1996,Agua,Generador,Hidroeléctrica,En operación,Hidalgo,"Carretera Cadereyta - CH Ing. Fernando Hiriart Balderrama Kilómetro 95, Coordenadas (20° 39.815’ N, 99° 30.071’ O), Población Las Adjuntas, Zimapán, Hidalgo",Comisión Federal de Electricidad,México,
649,"CFE - Generación I, Central Tingambato",GEN.,31/12/2015,E/1607/GEN/2015,45,27,$67.50,24/09/1957,Agua,Generador,Hidroeléctrica,En operación,México,"Carretera Valle de Bravo - CH Tingambato Kilómetro 70, Coordenadas (19° 04.883’ N, 100° 24.167’ O), San Martín Otzoloapan, Estado de México",Comisión Federal de Electricidad,México,
650,"CFE - Generación II, Central Colimilla",GEN.,31/12/2015,E/1608/GEN/2015,51.2,48,$76.80,19/01/1950,Agua,Generador,Hidroeléctrica,En operación,Jalisco,"Carretera Periférico Oriente - CH Colimilla Kilómetro 14, Coordenadas (20° 41.766’ N, 103° 13.554’ O), C. P. 44390, Tonalá, Jalisco",Comisión Federal de Electricidad,México,
651,"CFE - Generación II, Central Cupatitzio",GEN.,31/12/2015,E/1609/GEN/2015,80,380,$120.00,14/08/1962,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Camino Charapendo - CH Cupatitzio Kilómetro 3, Coordenadas (19° 20.520’ N, 102° 04.973’ O), Población Charapendo, Gabriel Zamora, Michoacán",Comisión Federal de Electricidad,México,
652,"CFE - Generación II, Central El Cóbano",GEN.,31/12/2015,E/1610/GEN/2015,60,273.54,$90.00,20/04/1955,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Camino Lombardía - Poblado El Cóbano Kilómetro 6.5, Coordenadas (19° 09.944’ N, 102° 00.752’ O), Población Cóbano, Gabriel Zamora, Michoacán",Comisión Federal de Electricidad,México,
653,"CFE - Generación II, Central La Yesca",GEN.,31/12/2015,E/1611/GEN/2015,750,1210,"$1,125.00",11/04/2014,Agua,Generador,Hidroeléctrica,En operación,Jalisco,"Camino Hostotipaquillo – CH La Yesca “Ing. Alfredo Elías Ayub” Kilómetro 23, Coordenadas (21° 11.845’ N, 104° 06.371’ O), Hostotipaquillo, Jalisco",Comisión Federal de Electricidad,México,
654,"CFE - Generación I, Central La Villita",GEN.,31/12/2015,E/1612/GEN/2015,320,1200,$480.00,19/01/1973,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Carretera La Mira - Zihuatanejo Kilómetro 16.5, Coordenadas (18° 02.821’ N, 102° 11.069’ O), C. P. 60990, Ciudad Lázaro Cárdenas, Michoacán",Comisión Federal de Electricidad,México,
655,"CFE - Generación II, Central Leonardo Rodríguez Alcaine",GEN.,31/12/2015,E/1613/GEN/2015,750,1200,"$1,125.00",01/03/2007,Agua,Generador,Hidroeléctrica,En operación,Nayarit,"Camino Santa María - CH Leonardo Rodríguez Alcaine Kilómetro 42, Coordenadas (21° 25.647’ N, 104° 27.089’ O), La Yesca, Nayarit",Comisión Federal de Electricidad,México,
656,"CFE - Generación VI, Central Manuel Moreno Torres",GEN.,31/12/2015,E/1614/GEN/2015,2400,5134,"$3,600.00",26/07/1980,Agua,Generador,Hidroeléctrica,En operación,Chiapas,"Carretera Tuxtla - Chicoasén Kilómetro 40, Coordenadas (16° 56.517’ N, 93° 06.053’ O), Chicoasén, Chiapas",Comisión Federal de Electricidad,México,
657,"CFE - Generación VI, Central Mazatepec",GEN.,31/12/2015,E/1615/GEN/2015,244,783,$330.00,18/09/1962,Agua,Generador,Hidroeléctrica,En operación,Puebla,"Camino Mazatepec - CH Mazatepec Kilómetro 5, Coordenadas (20° 00.867’ N, 97° 24.350’ O), Población Mazatepec, Tlatlauquitepec, Puebla",Comisión Federal de Electricidad,México,
658,"CFE - Generación VI, Central Tuxpango",GEN.,31/12/2015,E/1616/GEN/2015,36,190,$54.00,04/08/1914,Agua,Generador,Hidroeléctrica,En operación,Veracruz,"Avenida Tuxpango, Coordenadas (18° 50.218’ N, 97° 02.038’ O), Población Campo Chico, Ixtaczoquitlán, Veracruz",Comisión Federal de Electricidad,México,
659,"CFE - Generación II, Central Valentín Gómez Farías",GEN.,31/12/2015,E/1617/GEN/2015,240,224,$360.00,15/09/1993,Agua,Generador,Hidroeléctrica,En operación,Jalisco,"Carretera San Isidro - CH Valentín Gómez Farías Kilómetro 6.5, Coordenadas (20° 47.107’ N, 103° 19.505’ O), Zapopan, Jalisco",Comisión Federal de Electricidad,México,
660,"CFE - Generación III, Central 27 de Septiembre",GEN.,31/12/2015,E/1618/GEN/2015,61.6,243.53,$89.10,27/08/1960,Agua,Generador,Hidroeléctrica,En operación,Sinaloa,"Carretera el Fuerte - Mahone Kilómetro 12, Coordenadas (26° 30.260’ N, 108° 34.845’ O), Población Mahome, El Fuerte, Sinaloa",Comisión Federal de Electricidad,México,
661,"CFE - Generación III, Central Bacurato",GEN.,31/12/2015,E/1619/GEN/2015,92,203,$138.00,16/06/1987,Agua,Generador,Hidroeléctrica,En operación,Sinaloa,"Carretera Sinaloa de Leyva - Porohui – Bacurato Kilómetro 40, Coordenadas (25° 52.556’ N, 107° 56.585’ O), Población El Cajoncito, Sinaloa de Leyva, Sinaloa",Comisión Federal de Electricidad,México,
662,"CFE - Generación III, Central Humaya",GEN.,31/12/2015,E/1620/GEN/2015,95,177,$135.00,27/11/1975,Agua,Generador,Hidroeléctrica,En operación,Sinaloa,"Carretera Culiacán - Pueblo El Varejonal Kilómetro 59,Coordenadas (25° 05.907’ N, 107° 23.465’ O), Badiraguato, Sinaloa",Comisión Federal de Electricidad,México,
663,"CFE - Generación IV, Central La Amistad",GEN.,31/12/2015,E/1621/GEN/2015,66,83.6,$99.00,01/05/1987,Agua,Generador,Hidroeléctrica,En operación,Coahuila,"Carretera Presa La Amistad Kilómetro 23, Coordenadas (29° 26.957’ N, 101° 03.887’ O), C. P. 26200, Acuña, Coahuila",Comisión Federal de Electricidad,México,
664,"CFE - Generación III, Central Luis Donaldo Colosio Murrieta “Huites”",GEN.,31/12/2015,E/1622/GEN/2015,422,758.05,$633.00,20/12/1995,Agua,Generador,Hidroeléctrica,En operación,Sinaloa,"Carretera Choix - Huites Kilómetro 19, Coordenadas (26° 50.891’ N, 108° 22.255’ O), Choix, Sinaloa",Comisión Federal de Electricidad,México,
665,"CFE - Generación III, Central Pdte. Plutarco Elías Calles “El Novillo”",GEN.,31/12/2015,E/1623/GEN/2015,135,476,$202.50,12/11/1964,Agua,Generador,Hidroeléctrica,En operación,Sonora,"Carretera Hermosillo - Sahuaripa Kilómetro 146, Coordenadas (28° 58.962’ N, 109° 38.274’ O), Población El Novillo, Soyopa, Sonora",Comisión Federal de Electricidad,México,
666,"CFE - Generación III, Central Prof. Raúl J. Marsal Cordova",GEN.,31/12/2015,E/1624/GEN/2015,100,191,$150.00,08/08/1991,Agua,Generador,Hidroeléctrica,En operación,Sinaloa,"Carretera Imala - Cosalá Kilómetro 31, Coordenadas (24° 34.230’ N, 106° 48.647’ O), Cosalá, Sinaloa",Comisión Federal de Electricidad,México,
667,"CFE - Generación II, Central Aguamilpa Solidaridad ",GEN.,31/12/2015,E/1625/GEN/2015,960,2131,"$1,440.00",15/09/1994,Agua,Generador,Hidroeléctrica,En operación,Nayarit,"Domicilio conocido entre los Ejidos el Colorín y Carretones de Cerritos, a 55 Kilómetros al norte de la Ciudad de Tepic, Coordenadas (21° 50.001’ N, 104° 48.507’ O), El Nayar, Nayarit",Comisión Federal de Electricidad,México,
668,"CFE - Generación II, Central General Manuel M. Diéguez",GEN.,31/12/2015,E/1626/GEN/2015,70,239,$105.00,04/08/1964,Agua,Generador,Hidroeléctrica,En operación,Jalisco,"Carretera Amatitlán - Presa Santa Rosa Kilómetro 17, Coordenadas (20° 54.547’ N, 103° 42.334’ O), Amatitán, Jalisco",Comisión Federal de Electricidad,México,
669,"CFE - Generación VI, Central Temascal y Ampliación Temascal ",GEN.,31/12/2015,E/1627/GEN/2015,354,1126,$531.00,18/06/1959,Agua,Generador,Hidroeléctrica,En operación,Oaxaca,"Prolongación Av. 2, Colonia La Soledad, Coordenadas (18° 13.906’ N, 96° 24.489’ O), C. P. 68430, San Miguel Soyaltepec, Oaxaca",Comisión Federal de Electricidad,México,
670,"CFE - Generación VI,Central Ángel Albino Corzo “Peñitas”",GEN.,31/12/2015,E/1628/GEN/2015,420,1420,$630.00,24/01/1987,Agua,Generador,Hidroeléctrica,En operación,Chiapas,"Carretera Chontalpa – Malpaso Kilómetro 28.5, Coordenadas (17° 26.757’ N, 93° 27.580’ O), C. P. 29550, Ostuacán, Chiapas",Comisión Federal de Electricidad,México,
671,"CFE - Generación VI, Central Belisario Domínguez",GEN.,31/12/2015,E/1629/GEN/2015,1000,3516.35,"$1,350.00",22/11/1975,Agua,Generador,Hidroeléctrica,En operación,Chiapas,"Carretera Tuxtla Gutiérrez - Venustiano Carranza Kilómetro 60, Coordenadas (16° 24.157’ N, 92° 46.992’ O), C. P. 30171, Venustiano Carranza, Chiapas",Comisión Federal de Electricidad,México,
672,"CFE - Generación IV, Central Falcón",GEN.,31/12/2015,E/1630/GEN/2015,31.5,55.3,$47.25,15/11/1954,Agua,Generador,Hidroeléctrica,En operación,Tamaulipas,"Puente Internacional Falcón Kilómetro 1, Coordenadas (26° 33.508’ N, 99° 10.123’ O), C. P. 88370, Nueva Ciudad Guerrero, Tamaulipas",Comisión Federal de Electricidad,México,
673,"CFE - Generación I, Central El Infiernillo",GEN.,31/12/2015,E/1631/GEN/2015,1200,3100,"$1,800.00",19/11/1964,Agua,Generador,Hidroeléctrica,En operación,Michoacán,"Carretera Federal 37D Uruapan - Lázaro Cárdenas Kilómetro 170, Coordenadas (18° 16.838’ N, 101° 54.063’ O), Arteaga, Michoacán",Comisión Federal de Electricidad,México,
674,"CFE - Generación VI, Central Malpaso",GEN.,31/12/2015,E/1632/GEN/2015,1152,4666.47,"$1,620.00",26/01/1969,Agua,Generador,Hidroeléctrica,En operación,Chiapas,"Carretera Federal 187 Cárdenas - Raudales de Malpaso Kilómetro 119, Coordenadas (17° 10.777’ N, 93° 35.884’ O), Tecpatán, Chiapas",Comisión Federal de Electricidad,México,
675,"CFE - Generación I, Central Aragón",GEN.,31/12/2015,E/1633/GEN/2015,32,115.6,$28.80,10/02/2010,Gas Natural,Generador,Turbogás,En operación,Ciudad de México,"Calle Norte 94 número 5615, Colonia Gertrudis Sánchez, Coordenadas (19° 27.678’ N, 99° 05.906’ O), C. P. 07830, Gustavo A. Madero, México, Ciudad de México",Comisión Federal de Electricidad,México,
676,"CFE - Generación I, Central Atenco",GEN.,31/12/2015,E/1634/GEN/2015,32,231.2,$28.80,13/12/2006,Gas Natural,Generador,Turbogás,En operación,México,"Carretera México-Toluca Kilómetro 56.2, Colonia Francisco I. Madero, Coordenadas (19° 16.770’ N, 99° 34.245’ O), C. P. 52172, Metepec, Estado de México",Comisión Federal de Electricidad,México,
677,"CFE - Generación I, Central Coapa",GEN.,31/12/2015,E/1635/GEN/2015,32,237,$28.80,23/09/2009,Gas Natural,Generador,Turbogás,En operación,Ciudad de México,"Calle Ejido S/N, Colonia Las Peritas, Coordenadas (19° 16.244’ N, 99° 07.643’ O), C. P. 16010, Xochimilco, México, Ciudad de México",Comisión Federal de Electricidad,México,
678,"CFE - Generación I, Central Coyotepec",GEN.,31/12/2015,E/1636/GEN/2015,64,474,$57.60,29/01/2007,Gas Natural,Generador,Turbogás,En operación,México,"Autopista México - Querétaro Kilómetro 48.3, Colonia Barrio de Santiago, Coordenadas (19° 45.741’ N, 99° 13.085’ O), C. P. 09200, Tepotzotlán, Estado de México",Comisión Federal de Electricidad,México,
679,"CFE - Generación I, Central Cogeneración Salamanca",GEN.,31/12/2015,E/1637/GEN/2015,393,3178.65,$353.70,26/01/2015,Gas Natural,Generador,Turbogás,En operación,Guanajuato,"Carretera Salamanca – Juventino Rosas Kilómetro 1, Colonia Rancho El Divisador, Coordenadas (20° 34.670’ N, 101° 09.997’ O), C. P. 36750, Salamanca, Guanajuato",Comisión Federal de Electricidad,México,
